Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude,Longitude,Total_Reviews,id_unico,Grupo_Tematico,Locais_Semelhantes_Perto,Latitude_Nova,Longitude_Nova,Endereço_Limpo,shrinkage,Rating_Bayes,Nome_Local,Avg_Polarity,Rating_Bayes_norm,Popularity_norm,Sentiment_norm,IGATP
Arouca,cafe,Centro Tropical,4.2,"R. Dom João I, Arouca, Portugal","cafe, food, point_of_interest, establishment",40.9290663,-8.254295299999999,65,4a108257,Serviços,0.0,40.9289367,-8.2539332,"R. Dom João I, Arouca, Portugal",0.8257427579992533,4.243336116492805,,0.3556162758333243,0.7347679031198222,0.0007529161019795902,0.6548083743622379,0.4634430645280132
Arouca,cafe,Loja dos Doces Conventuais de Arouca,4.8,"Av. Reinaldo Noronha 12, 4540-105 Arouca, Portugal","cafe, store, food, point_of_interest, establishment",40.928543,-8.2472362,750,033f4562,Serviços,5.0,40.9340574,-8.2402534,"Av. Reinaldo Noronha 12, 4540-105 Arouca, Portugal",0.9820391470874285,4.793690181316071,,0.3556162758333243,0.9622698374652623,0.008687493484379886,0.6548083743622379,0.5419219017706267
Arouca,cafe,Bakery Village II,4.4,"Av. 25 de Abril, 4540-102 Arouca, Portugal","cafe, store, food, point_of_interest, establishment",40.9279494,-8.2518043,378,05f988e3,Serviços,0.0,40.928498,-8.2483228,"Av. 25 de Abril, 4540-102 Arouca, Portugal",0.964982350644328,4.401705026022198,,0.3556162758333243,0.800233456226412,0.004378496716127463,0.6548083743622379,0.48647344243492574
Arouca,cafe,Princesa 1,4.2,"R. Dom Afonso Henriques Nº 21, 4540-128 Arouca, Portugal","cafe, food, point_of_interest, establishment",40.9266861,-8.249049,30,fd1aa57a,Serviços,0.0,40.9270555,-8.3716021,"R. Dom Afonso Henriques Nº 21, 4540-128 Arouca, Portugal",0.6862317615096111,4.2780311726436215,,0.3556162758333243,0.7491099292645174,0.0003474997393751955,0.6548083743622379,0.4680886011220435
Arouca,cafe,Doces Conventuais de Arouca,4.8,"Pç Brandão de Vasconcelos, 4540-118 Arouca, Portugal","bakery, store, food, point_of_interest, establishment",40.9289797,-8.2460179,172,a04edd84,Serviços,5.0,40.9287533,-8.2458811,"Pç Brandão de Vasconcelos, 4540-118 Arouca, Portugal",0.9261402660585856,4.774052372040343,,0.3556162758333243,0.9541520822198826,0.0019923318390844542,0.6548083743622379,0.5369842628070682
Arouca,cafe,Café Rocha,4.5,"Arouca, Portugal","cafe, food, point_of_interest, establishment",40.9113179,-8.1857729,62,3b1478e6,Serviços,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.8188384740893064,4.490704688372915,,0.3556162758333243,0.8370235821381395,0.0007181661280420707,0.6548083743622379,0.4975167075428065
Arouca,cafe,Café Montanha,4.4,"R. António Rodrigues, 4540-281, Portugal","cafe, store, food, point_of_interest, establishment",40.8773826,-8.1337576,55,3a023416,Serviços,0.0,38.7330682,-9.2602478,"R. António Rodrigues, 4540-281, Portugal",0.8003840811761518,4.409719394142733,,0.3556162758333243,0.8035463857867005,0.0006370828555211917,0.6548083743622379,0.48633061433481983
Arouca,cafe,Café Lanterna,4.4,"Rossas, Portugal","cafe, food, point_of_interest, establishment",40.9159175,-8.3153218,145,04155f61,Serviços,0.0,41.5848975,-8.097119,"Rossas, Portugal",0.9135756844129012,4.404208041080373,,0.3556162758333243,0.8012681369961692,0.0016795820736467781,0.6548083743622379,0.48591869781068464
Arouca,cafe,Café Arouca,4.2,"R. Cimo da Vila 7, 4480-777 Vila do Conde, Portugal","meal_takeaway, restaurant, food, point_of_interest, establishment",40.9284695,-8.2455993,901,440ae386,Serviços,6.0,41.344529,-8.7343817,"R. Cimo da Vila 7, 4480-777 Vila do Conde, Portugal",0.9850040955507454,4.203729338618392,,0.3556162758333243,0.7183955000514219,0.010436575505901704,0.6548083743622379,0.4612134833065205
Arouca,church,Chapel of Mercy,4.8,"Pç Brandão de Vasconcelos, 4540-101 Arouca, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",40.9289956,-8.2459883,12,773f635e,Turismo Cultural,2.0,40.9287533,-8.2458811,"Pç Brandão de Vasconcelos, 4540-101 Arouca, Portugal",0.4666172517930934,4.612617560719216,,0.3556162758333243,0.8874191657326729,0.0001389998957500782,0.6548083743622379,0.5141221799968869
Arouca,church,Santa Casa da Misericórdia de Arouca,4.2,"R. Dr. António Casimiro Leão Pimentel 4 4540, Arouca, Portugal","local_government_office, church, place_of_worship, point_of_interest, establishment",40.9310194,-8.2451252,73,a176c8e7,Turismo Cultural,0.0,40.9312691,-8.2458542,"R. Dr. António Casimiro Leão Pimentel 4 4540, Arouca, Portugal",0.8418187038175424,4.239338181872042,,0.3556162758333243,0.7331152618153518,0.000845582699146309,0.6548083743622379,0.462923072958912
Arouca,church,Igreja Evangélica Betel Arouca,5.0,"R. das Calçadas 192, 4540-171 Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9362621,-8.245527899999999,2,9ce073af,Turismo Cultural,0.0,40.9353599,-8.2470927,"R. das Calçadas 192, 4540-171 Arouca, Portugal",0.1272506758398544,4.518844985692185,,0.3556162758333243,0.8486560429163579,2.31666492916797e-05,0.6548083743622379,0.5011625279759625
Arouca,church,Capela de Santo António,4.8,"Largo Santo António 2, 4540-144 Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9285064,-8.2437654,5,e72e5bcc,Turismo Cultural,0.0,40.9284563,-8.2436824,"Largo Santo António 2, 4540-144 Arouca, Portugal",0.2671367009864113,4.542538143406059,,0.3556162758333243,0.8584501728323217,5.7916623229199245e-05,0.6548083743622379,0.5044388212725962
Arouca,church,Chapel of Santa Luzia,4.3,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9401522,-8.2458855,11,cea393dc,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.4450376686338639,4.382517613318607,,0.3556162758333243,0.7923018831098343,0.00012741657110423835,0.6548083743622379,0.4824125580143921
Arouca,church,Capela da Senhora da Mó,4.6,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9329516,-8.2251734,9,2c3e300c,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.3961789183721085,4.508636119672731,,0.3556162758333243,0.8444359654873941,0.00010424992181255864,0.6548083743622379,0.49978286325714816
Arouca,church,Comunidade Cristã A Semente - Arouca,5.0,"R. Dr. Ângelo Miranda 177, 4540-104 Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.93057340000001,-8.252991,1,8d458b5c,Turismo Cultural,0.0,40.930721,-8.252793,"R. Dr. Ângelo Miranda 177, 4540-104 Arouca, Portugal",0.0679485899144144,4.48615118093972,,0.3556162758333243,0.8351412816059522,1.158332464583985e-05,0.6548083743622379,0.4966537464309453
Arouca,church,St. Peter Chapel,3.4,"R. de São Pedro, Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9291873,-8.239406599999999,5,c134ba4e,Turismo Cultural,0.0,40.9289962,-8.2396539,"R. de São Pedro, Arouca, Portugal",0.2671367009864113,4.168546762025083,,0.3556162758333243,0.7038519457436969,5.7916623229199245e-05,0.6548083743622379,0.45290607890972134
Arouca,church,Capela de Nossa Senhora do Carmo,4.0,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.932596,-8.2477662,4,7b40fd21,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.225771744594514,4.347388844598009,,0.3556162758333243,0.7777805715652817,4.63332985833594e-05,0.6548083743622379,0.47754509307536763
Arouca,church,Capela de Santiago,4.4,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.935636,-8.2614473,5,6b507c2b,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.2671367009864113,4.435683463011495,,0.3556162758333243,0.8142792508070007,5.7916623229199245e-05,0.6548083743622379,0.4897151805974892
Arouca,church,Ermida de Santo António,3.5,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.8518036,-8.2819368,2,b90b542f,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.1272506758398544,4.327968971932404,,0.3556162758333243,0.7697529055979448,2.31666492916797e-05,0.6548083743622379,0.47486148220315816
Arouca,church,Capela de São João Baptista (Costeiras),4.5,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9250957,-8.2373034,2,d2bcead3,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.1272506758398544,4.4552196477722585,,0.3556162758333243,0.8223549971435538,2.31666492916797e-05,0.6548083743622379,0.49239551271836113
Arouca,church,Capela de S. Lázaro,4.4,"Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9911377,-8.3724823,7,f5962341,Turismo Cultural,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.3378866151134291,4.432238616002215,,0.3556162758333243,0.8128552414133625,8.108327252087895e-05,0.6548083743622379,0.48924823301604037
Arouca,church,Igreja Paroquial de Santo Estevão,4.4,"Moldes, Portugal","church, place_of_worship, point_of_interest, establishment",40.9138463,-8.2352762,23,d43e6736,Turismo Cultural,0.0,40.9149645,-8.2262788,"Moldes, Portugal",0.6264126820844089,4.418190144408033,,0.3556162758333243,0.8070479717545116,0.00026641646685431655,0.6548083743622379,0.4873742541945346
Arouca,church,Salão do Reino das Testemunhas de Jeová,5.0,"R. 1º de Maio 12, 4540-121 Arouca, Portugal","church, place_of_worship, point_of_interest, establishment",40.9292139,-8.2452771,5,68c3aaca,Turismo Cultural,1.0,40.9214837,-8.3651843,"R. 1º de Maio 12, 4540-121 Arouca, Portugal",0.2671367009864113,4.595965483603342,,0.3556162758333243,0.8805356338449828,5.7916623229199245e-05,0.6548083743622379,0.5118006416101499
Arouca,park,Parque de ribes(Arouca),4.6,"R. Sub-Ribes 4540, Arouca, Portugal","park, point_of_interest, establishment",40.9260664,-8.2503522,15,3f887940,Recursos Naturais,2.0,40.9261896,-8.2552249,"R. Sub-Ribes 4540, Arouca, Portugal",0.5223385231919895,4.527725269402025,,0.3556162758333243,0.8523269192678822,0.00017374986968759774,0.6548083743622379,0.5024363478332692
Arouca,park,Praça Brandão de Vasconcelos,4.6,"4540-121 Arouca, Portugal","park, point_of_interest, establishment",40.9288524,-8.245684299999999,0,98e1c194,Recursos Naturais,1.0,40.9530599,-8.1774561,"4540-121 Arouca, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Arouca,park,Memorial Com Vida,4.6,"Arouca, Portugal","tourist_attraction, point_of_interest, establishment",40.9245886,-8.2457381,40,6398a559,Recursos Naturais,1.0,40.9289214,-8.2441746,"Arouca, Portugal",0.7446430999537379,4.561362069052524,,0.3556162758333243,0.8662314899339238,0.00046333298583359396,0.6548083743622379,0.5071677324273318
Arouca,park,Parque de Lazer da Granja (Parque de merendas / convívio),4.0,"Arouca, Portugal","park, point_of_interest, establishment",40.9318171,-8.2429936,3,a921ebd9,Recursos Naturais,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.17945794158408,4.368169406924952,,0.3556162758333243,0.7863707109470699,3.474997393751955e-05,0.6548083743622379,0.48040461176108173
Arouca,park,Parque do Gaio (parque de lazer e de merendas),4.0,"Mata, Arouca, Portugal","park, point_of_interest, establishment",40.9243302,-8.245931299999999,4,5b3bb035,Recursos Naturais,1.0,40.939569,-8.3522997,"Mata, Arouca, Portugal",0.225771744594514,4.347388844598009,,0.3556162758333243,0.7777805715652817,4.63332985833594e-05,0.6548083743622379,0.47754509307536763
Arouca,park,Parque de Caravanas/Autocaravanas - Arouca,4.4,"R. Eça de Queirós, 4540-128 Arouca, Portugal","rv_park, lodging, point_of_interest, establishment",40.9261608,-8.2497554,20,6da53af7,Recursos Naturais,2.0,40.9274299,-8.2495249,"R. Eça de Queirós, 4540-128 Arouca, Portugal",0.5931724276389418,4.419808628225676,,0.3556162758333243,0.807717010511114,0.00023166649291679698,0.6548083743622379,0.4875856837887562
Arouca,park,Ecovia do Arda,4.6,"Burgo, Portugal","park, point_of_interest, establishment",40.9264744,-8.251477099999999,108,ff4dce21,Recursos Naturais,0.0,40.9152125,-8.2584915,"Burgo, Portugal",0.8873040917522452,4.582948035787751,,0.3556162758333243,0.8751545623719506,0.0012509990617507038,0.6548083743622379,0.510404645265313
Arouca,park,Parque Urbano de Alhavaite,4.6,"Av. Vasco da Gama, Burgo, Portugal","park, point_of_interest, establishment",40.9290908,-8.2576746,65,12d75c3d,Recursos Naturais,0.0,40.9289656,-8.2581116,"Av. Vasco da Gama, Burgo, Portugal",0.8257427579992533,4.573633219692505,,0.3556162758333243,0.8713040617302938,0.0007529161019795902,0.6548083743622379,0.5089551173981705
Arouca,park,Parque Infantil,4.5,"Arouca, Portugal","park, point_of_interest, establishment",40.9302371,-8.247570099999999,72,f9e9f2b8,Recursos Naturais,1.0,40.9289214,-8.2441746,"Arouca, Portugal",0.8399733139902418,4.491789106944023,,0.3556162758333243,0.8374718523306135,0.0008339993745004691,0.6548083743622379,0.49770474202245063
Arouca,park,Passadiços do Paiva Trailhead (Espiunca),4.8,"Espiunca, Arouca, Portugal","park, point_of_interest, establishment",40.992781,-8.2114666,1729,f24299b0,Recursos Naturais,0.0,40.9896272,-8.2204788,"Espiunca, Arouca, Portugal",0.9921289522089608,4.797234825948649,Passadiços do Paiva Trailhead (Espiunca),0.1626643990929705,0.9637351005786317,0.0200275683126571,0.5071411217548243,0.496967930215371
Arouca,park,Marco Geodésico São Pedro Velho,4.7,"São Pedro Velho, Albergaria da Serra e Cabreiros, Arouca, Portugal","park, point_of_interest, establishment",40.8751773,-8.280689299999999,312,a23a5338,Recursos Naturais,0.0,40.8751714,-8.2807405,"São Pedro Velho, Albergaria da Serra e Cabreiros, Arouca, Portugal",0.9578867283876276,4.6894165337650335,,0.3556162758333243,0.9191658467157187,0.003613997289502033,0.6548083743622379,0.5258627394558195
Arouca,park,Parque de Merendas Serra da Freita,3.8,"Arouca, Portugal","park, point_of_interest, establishment",40.8768855,-8.2850972,4,e17785d2,Recursos Naturais,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.225771744594514,4.302234495679106,,0.3556162758333243,0.7591149481425525,4.63332985833594e-05,0.6548083743622379,0.4713232186011246
Arouca,natural_feature,Ervanária Florisnatura,5.0,"Av. 25 de Abril 48, 4540-102 Arouca, Portugal","hair_care, beauty_salon, jewelry_store, health, store, food, point_of_interest, establishment",40.9284892,-8.249722199999999,1,2f527501,Recursos Naturais,1.0,40.928498,-8.2483228,"Av. 25 de Abril 48, 4540-102 Arouca, Portugal",0.0679485899144144,4.48615118093972,,0.3556162758333243,0.8351412816059522,1.158332464583985e-05,0.6548083743622379,0.4966537464309453
Arouca,natural_feature,Natural Delú,4.8,"R. Alexandre Herculano 33, 3880-146 Ovar, Portugal","health, store, food, point_of_interest, establishment",40.8605103,-8.624851099999999,4,823113bc,Recursos Naturais,0.0,40.8635265,-8.6228936,"R. Alexandre Herculano 33, 3880-146 Ovar, Portugal",0.225771744594514,4.52800624027362,,0.3556162758333243,0.8524430652561978,4.63332985833594e-05,0.6548083743622379,0.5024325909723397
Arouca,natural_feature,Rio de Frades Mine,4.6,"Rio de Frades, Arouca, Portugal","point_of_interest, establishment",40.8751926,-8.1874051,190,306591e9,Recursos Naturais,0.0,40.8682685,-8.1898488,"Rio de Frades, Arouca, Portugal",0.9326663544709646,4.5898117781586425,,0.3556162758333243,0.8779918534288051,0.0022008316827095715,0.6548083743622379,0.5116670198245842
Arouca,natural_feature,Aldeia da Paradinha,4.5,"Aldeia da, Portugal","point_of_interest, establishment",40.9352971,-8.1727249,21,321a77f9,Recursos Naturais,0.0,40.4145157,-6.8697975,"Aldeia da, Portugal",0.6048908211781513,4.479727136181879,Aldeia da Paradinha,0.21431250000000004,0.8324857500088523,0.00024324981756263683,0.5466677295918367,0.45979890980608384
Arouca,natural_feature,Entre Douro e Vouga Forestry Association,3.8,"Av. Escolas 1, 4540-103 Arouca, Portugal","point_of_interest, establishment",40.928534,-8.2490472,8,8db9a42b,Recursos Naturais,1.0,40.9467939,-8.4051771,"Av. Escolas 1, 4540-103 Arouca, Portugal",0.3683748554168206,4.209729215813541,,0.3556162758333243,0.7208756919042243,9.26665971667188e-05,0.6548083743622379,0.4585922442878763
Arouca,natural_feature,"Calvário Maneirista de Arouca, Pulpito e Alminhas",4.7,"R. Dr. Figueiredo Sobrinho 40 4540, Arouca, Portugal","place_of_worship, point_of_interest, establishment",40.9321892,-8.2472623,3,6e622e48,Recursos Naturais,0.0,40.9312398,-8.2466347,"R. Dr. Figueiredo Sobrinho 40 4540, Arouca, Portugal",0.17945794158408,4.493789966033808,,0.3556162758333243,0.8382989549948319,3.474997393751955e-05,0.6548083743622379,0.49771402644366913
Arouca,viewpoint,Miradouro do calvário,4.0,"R. Dr. Figueiredo Sobrinho 40, 4540 Arouca, Portugal","tourist_attraction, point_of_interest, establishment",40.9322637,-8.2470169,2,fc35992b,Recursos Naturais,0.0,40.9312398,-8.2466347,"R. Dr. Figueiredo Sobrinho 40, 4540 Arouca, Portugal",0.1272506758398544,4.391594309852331,,0.3556162758333243,0.7960539513707492,2.31666492916797e-05,0.6548083743622379,0.48362849746075964
Arouca,viewpoint,Miradouro do Detrelo da Malhada,4.8,"40.8852, 8.2548, Portugal","point_of_interest, establishment",40.885545,-8.255042999999999,1060,20f2d7b7,Recursos Naturais,1.0,47.6048339,-52.7881662,"40.8852, 8.2548, Portugal",0.9872247447420592,4.795511931158787,,0.3556162758333243,0.9630229010648641,0.012278324124590241,0.6548083743622379,0.5433698665172307
Arouca,trail,Trilho Rota do Ouro Negro,4.5,"Fuste, Arouca, Portugal","park, point_of_interest, establishment",40.89966250000001,-8.2184219,4,e4d88f5b,Recursos Naturais,0.0,40.9007877,-8.2180767,"Fuste, Arouca, Portugal",0.225771744594514,4.460274716895266,,0.3556162758333243,0.8244446301221044,4.63332985833594e-05,0.6548083743622379,0.49309977926097526
Arouca,trail,Garganta do Paiva,4.7,"Ponte de, Alvarenga, Portugal","tourist_attraction, point_of_interest, establishment",40.9577834,-8.1739383,1337,068da17f,Recursos Naturais,0.0,40.9576442,-8.1741035,"Ponte de, Alvarenga, Portugal",0.9898446463818766,4.697447862918112,Garganta do Paiva,0.5020138888888889,0.9224857875219648,0.015486905051487879,0.7668473639455782,0.5682733521730102
Arouca,trail,Galeria do Vale da Cerdeira (Rio de Frades),4.8,"Arouca, Portugal","park, point_of_interest, establishment",40.8741064,-8.1894723,10,4f67c4f8,Recursos Naturais,0.0,40.9289214,-8.2441746,"Arouca, Portugal",0.4216383295953102,4.596816036980448,,0.3556162758333243,0.880887230300653,0.00011583324645839849,0.6548083743622379,0.5119371459697831
Arouca,trail,Senhora da Mó (712 m),4.5,"Estr. da Sra. da Mó, Arouca, Portugal","point_of_interest, establishment",40.9330038,-8.2253212,189,e49a658e,Recursos Naturais,1.0,40.9317222,-8.2252192,"Estr. da Sra. da Mó, Arouca, Portugal",0.9323341985956056,4.496528099951751,,0.3556162758333243,0.8394308277339366,0.0021892483580637314,0.6548083743622379,0.4988094834847461
